id,serviceScore, shiftStartTime, shiftEndTime,shiftDuration,currentLat,currentLon,headingLat,headingLon,available,emptyCarMode,currentServePaxId,timeUntilAvailable,online, number of served pax,totIncome,avg income per pax
9500,87,5400,12659,7259,1867,727,-1,-1,true,2,-1,0,true,1,154,154.0
6427,136,4930,13859,8929,685,2050,-1,-1,true,2,-1,0,true,1,169,169.0
9716,110,1544,8827,7283,0,2452,-1,-1,true,2,-1,0,true,6,1047,174.5
1767,181,3477,11854,8377,1483,903,-1,-1,true,2,-1,0,true,3,304,101.33333333333333
7417,55,2563,10559,7996,1205,1681,-1,-1,true,2,-1,0,true,3,395,131.66666666666666
651,41,6477,13761,7284,718,9098,-1,-1,true,2,-1,-100,true,0,0,NaN
11822,67,2770,11189,8419,120,2680,-1,-1,true,2,-1,0,true,3,408,136.0
1298,116,947,9352,8405,2758,1143,-1,-1,true,2,-1,0,true,8,1196,149.5
572,92,3992,12692,8700,1885,830,-1,-1,true,2,-1,0,true,3,266,88.66666666666667
11969,73,3277,11541,8264,1171,2091,-1,-1,true,2,-1,0,true,3,303,101.0
8523,160,3559,11981,8422,2544,424,-1,-1,true,2,-1,0,true,2,487,243.5
3456,159,5461,14053,8592,1646,203,-1,-1,true,2,-1,0,true,2,290,145.0
10482,124,2184,11067,8883,1303,1719,-1,-1,true,2,-1,0,true,6,656,109.33333333333333
3498,137,5384,13592,8208,1708,1233,-1,-1,true,2,-1,0,true,3,299,99.66666666666667
6970,38,5093,13489,8396,1902,2994,-1,-1,true,2,-1,0,true,3,226,75.33333333333333
4538,59,1087,9678,8591,1220,1871,-1,-1,true,2,-1,0,true,4,624,156.0
3808,101,3187,11362,8175,1338,1634,-1,-1,true,2,-1,0,true,4,357,89.25
2437,106,4043,11478,7435,1176,1159,-1,-1,true,2,-1,0,true,1,17,17.0
1552,67,2808,10783,7975,993,1435,-1,-1,true,2,-1,0,true,2,226,113.0
2068,117,3669,11030,7361,2045,1467,-1,-1,true,2,-1,0,true,4,251,62.75
8817,9,5310,13127,7817,4050,1687,-1,-1,true,2,-1,0,true,1,218,218.0
8902,110,2123,10525,8402,1121,1828,-1,-1,true,2,-1,0,true,4,615,153.75
7107,123,5369,12975,7606,998,2013,-1,-1,true,2,-1,0,true,1,157,157.0
4038,123,3105,11723,8618,1020,986,-1,-1,true,2,-1,0,true,3,265,88.33333333333333
8073,48,2831,10611,7780,2235,2359,-1,-1,true,2,-1,0,true,4,336,84.0
3047,94,4061,11627,7566,1345,2670,-1,-1,true,2,-1,0,true,1,207,207.0
10302,34,1356,8735,7379,3106,2295,-1,-1,true,2,-1,0,true,8,1095,136.875
4421,148,4213,12284,8071,889,1412,-1,-1,true,2,-1,0,true,1,120,120.0
18,146,2261,10188,7927,3209,699,-1,-1,true,2,-1,0,true,4,576,144.0
11405,89,4414,12604,8190,1029,1967,-1,-1,true,2,-1,0,true,1,159,159.0
7926,273,4740,13622,8882,166,977,-1,-1,true,2,-1,0,true,1,108,108.0
9454,42,1170,8614,7444,3108,2724,-1,-1,true,2,-1,0,true,4,480,120.0
7320,48,6502,14524,8022,1253,1760,-1,-1,true,2,-1,-100,true,0,0,NaN
5093,123,3712,11423,7711,1521,1310,-1,-1,true,2,-1,0,true,3,255,85.0
8675,15,3885,11892,8007,1793,2063,-1,-1,true,2,-1,0,true,2,139,69.5
6368,97,6506,14910,8404,2085,985,-1,-1,true,2,-1,-100,true,0,0,NaN
10003,134,2391,9733,7342,2089,1413,-1,-1,true,2,-1,0,true,4,483,120.75
2834,131,4269,11769,7500,1692,689,-1,-1,true,2,-1,0,true,1,108,108.0
3151,164,2725,10113,7388,1061,640,-1,-1,true,2,-1,0,true,3,30,10.0
11252,131,3001,11600,8599,120,1907,-1,-1,true,2,-1,0,true,2,474,237.0
8421,122,3116,11337,8221,889,1027,-1,-1,true,2,-1,0,true,2,240,120.0
9621,105,3564,12161,8597,723,1364,-1,-1,true,2,-1,0,true,2,200,100.0
7039,66,44,8382,8338,2441,1715,-1,-1,true,2,-1,0,true,5,718,143.6
9861,109,3060,12011,8951,1389,1412,-1,-1,true,2,-1,0,true,1,28,28.0
7263,82,6518,14777,8259,1335,1232,-1,-1,true,2,-1,-100,true,0,0,NaN
6576,99,4412,12805,8393,2827,1712,-1,-1,true,2,-1,0,true,2,237,118.5
8600,89,1756,9593,7837,683,1760,-1,-1,true,2,-1,0,true,3,596,198.66666666666666
4402,76,3535,11969,8434,2295,1419,-1,-1,true,2,-1,0,true,2,359,179.5
3784,61,5245,13736,8491,1128,2157,-1,-1,true,2,-1,0,true,1,130,130.0
7605,86,3371,12327,8956,1647,2892,-1,-1,true,2,-1,0,true,3,467,155.66666666666666
2259,122,2125,9699,7574,449,2494,-1,-1,true,2,-1,0,true,3,344,114.66666666666667
1275,59,1646,9883,8237,1689,1204,-1,-1,true,2,-1,0,true,2,684,342.0
8342,106,2513,10021,7508,1220,2287,-1,-1,true,2,-1,0,true,5,592,118.4
11180,135,4365,12450,8085,1139,1406,-1,-1,true,2,-1,0,true,1,135,135.0
4604,103,3167,11093,7926,2391,1615,-1,-1,true,2,-1,0,true,5,434,86.8
8231,87,4684,13519,8835,1915,2669,-1,-1,true,2,-1,0,true,1,113,113.0
4852,112,4249,11772,7523,2179,1658,-1,-1,true,2,-1,0,true,2,142,71.0
594,83,5198,14012,8814,2643,1455,-1,-1,true,2,-1,0,true,1,99,99.0
6735,169,1642,8924,7282,2963,2802,-1,-1,true,2,-1,0,true,3,511,170.33333333333334
2475,92,4580,12656,8076,1382,2923,-1,-1,true,2,-1,0,true,1,139,139.0
5699,150,4122,12472,8350,1637,3008,-1,-1,true,2,-1,0,true,3,533,177.66666666666666
2825,120,4677,12829,8152,804,1386,-1,-1,true,2,-1,0,true,1,116,116.0
11622,148,4780,13442,8662,372,2350,-1,-1,true,2,-1,0,true,2,399,199.5
12011,50,6540,15199,8659,3086,1053,-1,-1,true,2,-1,-100,true,0,0,NaN
7015,163,2948,11656,8708,520,1237,-1,-1,true,2,-1,0,true,1,89,89.0
1992,205,6543,14217,7674,1190,779,-1,-1,true,2,-1,-100,true,0,0,NaN
1115,102,2528,10108,7580,665,1541,-1,-1,true,2,-1,0,true,3,560,186.66666666666666
9744,116,6545,14884,8339,833,2129,-1,-1,true,2,-1,-100,true,0,0,NaN
685,36,6545,15375,8830,1799,807,-1,-1,true,2,-1,-100,true,0,0,NaN
3815,31,4257,12950,8693,2976,3034,-1,-1,true,2,-1,0,true,3,330,110.0
10446,70,3397,11416,8019,1817,1562,-1,-1,true,2,-1,0,true,3,250,83.33333333333333
9739,126,1663,9597,7934,1288,2240,-1,-1,true,2,-1,0,true,3,572,190.66666666666666
2878,108,2294,9523,7229,1226,2045,-1,-1,true,2,-1,0,true,3,521,173.66666666666666
10959,82,3868,12194,8326,1372,2228,-1,-1,true,2,-1,0,true,3,194,64.66666666666667
4136,186,5580,13426,7846,674,834,-1,-1,true,2,-1,0,true,1,90,90.0
11086,185,6554,14830,8276,697,1222,-1,-1,true,2,-1,-100,true,0,0,NaN
7336,146,3869,12395,8526,1132,937,-1,-1,true,2,-1,0,true,1,122,122.0
2452,33,4854,12170,7316,2632,1857,-1,-1,true,2,-1,0,true,1,71,71.0
11937,3,4052,12556,8504,1526,2134,-1,-1,true,2,-1,0,true,2,156,78.0
4711,107,4701,11924,7223,775,2887,-1,-1,true,2,-1,0,true,1,231,231.0
1113,97,3893,12890,8997,331,1972,-1,-1,true,2,-1,0,true,2,347,173.5
6528,246,2986,11900,8914,2912,3653,-1,-1,true,2,-1,0,true,2,315,157.5
1614,87,6565,15174,8609,537,2450,-1,-1,true,2,-1,-100,true,0,0,NaN
827,98,5555,14034,8479,1327,2906,-1,-1,true,2,-1,0,true,1,162,162.0
1243,94,3013,10430,7417,1645,933,-1,-1,true,2,-1,0,true,3,364,121.33333333333333
9904,13,804,9031,8227,3391,3190,-1,-1,true,2,-1,0,true,6,627,104.5
11814,53,3635,10859,7224,1562,1949,-1,-1,true,2,-1,0,true,2,49,24.5
8529,100,4648,13305,8657,1514,2906,-1,-1,true,2,-1,0,true,4,417,104.25
11748,130,3419,11182,7763,1190,2138,-1,-1,true,2,-1,0,true,3,615,205.0
11227,112,2476,9998,7522,1243,2065,-1,-1,true,2,-1,0,true,3,396,132.0
7877,112,4017,11483,7466,1521,1727,-1,-1,true,2,-1,0,true,5,209,41.8
8658,127,6570,13783,7213,1461,568,-1,-1,true,2,-1,-100,true,0,0,NaN
11214,134,3912,12849,8937,1196,2210,-1,-1,true,2,-1,0,true,3,397,132.33333333333334
9585,94,3131,11056,7925,922,3057,-1,-1,true,2,-1,0,true,3,441,147.0
8852,50,4066,12920,8854,2092,2337,-1,-1,true,2,-1,0,true,1,32,32.0
10459,109,2431,10919,8488,1713,783,-1,-1,true,2,-1,0,true,4,499,124.75
5357,266,3417,11787,8370,3371,2824,-1,-1,true,2,-1,0,true,2,378,189.0
9453,117,5543,13577,8034,2482,1222,-1,-1,true,2,-1,0,true,2,223,111.5
8534,112,4313,12499,8186,2057,3033,-1,-1,true,2,-1,0,true,4,503,125.75
9429,187,2271,9843,7572,822,3845,-1,-1,true,2,-1,0,true,4,952,238.0
1570,332,3467,11062,7595,1896,4332,-1,-1,true,2,-1,0,true,2,495,247.5
5068,157,5278,13482,8204,133,1993,-1,-1,true,2,-1,0,true,1,228,228.0
3886,138,4577,12258,7681,1068,2198,-1,-1,true,2,-1,0,true,2,297,148.5
4271,130,3151,12082,8931,1225,2902,-1,-1,true,2,-1,0,true,3,479,159.66666666666666
11503,69,2767,10669,7902,3105,1207,-1,-1,true,2,-1,0,true,3,583,194.33333333333334
10464,99,3800,11695,7895,1901,3319,-1,-1,true,2,-1,0,true,3,445,148.33333333333334
3910,77,3207,11246,8039,433,2111,-1,-1,true,2,-1,0,true,2,539,269.5
4514,94,3745,12616,8871,903,2034,-1,-1,true,2,-1,0,true,2,353,176.5
3149,122,4309,12680,8371,3578,2144,-1,-1,true,2,-1,0,true,2,271,135.5
3676,135,4026,11841,7815,565,860,-1,-1,true,2,-1,0,true,1,117,117.0
3571,75,6583,14026,7443,1862,472,-1,-1,true,2,-1,-100,true,0,0,NaN
1977,109,2580,11515,8935,2078,1344,-1,-1,true,2,-1,0,true,6,414,69.0
10183,125,4553,13013,8460,825,2742,-1,-1,true,2,-1,0,true,1,234,234.0
11627,144,1513,9229,7716,3203,2630,-1,-1,true,2,-1,0,true,4,556,139.0
10845,73,2114,10937,8823,619,1556,-1,-1,true,2,-1,0,true,5,240,48.0
11425,135,2483,9861,7378,2643,1229,-1,-1,true,2,-1,0,true,3,543,181.0
2339,164,2088,10281,8193,388,2819,-1,-1,true,2,-1,0,true,5,1240,248.0
11365,104,5696,13863,8167,1990,451,-1,-1,true,2,-1,0,true,1,205,205.0
11253,138,3026,11041,8015,2,2398,-1,-1,true,2,-1,0,true,3,660,220.0
6603,110,4731,13110,8379,142,1249,-1,-1,true,2,-1,0,true,1,200,200.0
4543,88,3741,11147,7406,1350,1270,-1,-1,true,2,-1,0,true,2,266,133.0
3844,119,5673,13138,7465,2629,2128,-1,-1,true,2,-1,0,true,1,105,105.0
6134,138,4439,12720,8281,1160,1115,-1,-1,true,2,-1,0,true,2,204,102.0
5943,58,3982,11742,7760,1841,1727,-1,-1,true,2,-1,0,true,2,153,76.5
5491,48,2954,10942,7988,2419,1679,-1,-1,true,2,-1,0,true,3,505,168.33333333333334
6820,123,6591,14380,7789,1706,1202,-1,-1,true,2,-1,-100,true,0,0,NaN
941,136,4140,12022,7882,2476,1209,-1,-1,true,2,-1,0,true,2,269,134.5
6470,69,3378,10789,7411,2916,2085,-1,-1,true,2,-1,0,true,3,222,74.0
2610,134,4329,12489,8160,2947,923,-1,-1,true,2,-1,0,true,1,237,237.0
4180,112,2495,11112,8617,1804,727,-1,-1,true,2,-1,0,true,7,776,110.85714285714286
10408,109,4000,11338,7338,1774,0,-1,-1,true,2,-1,0,true,1,205,205.0
2124,109,1256,9215,7959,1743,1440,-1,-1,true,2,-1,0,true,4,589,147.25
2287,112,6600,15075,8475,1666,3287,-1,-1,true,2,-1,-100,true,0,0,NaN
11312,130,6601,14129,7528,590,2058,-1,-1,true,2,-1,-100,true,0,0,NaN
11178,101,4093,12712,8619,1894,1403,-1,-1,true,2,-1,0,true,3,257,85.66666666666667
1756,70,3052,11128,8076,964,2068,-1,-1,true,2,-1,0,true,3,309,103.0
8608,159,4514,12400,7886,520,1105,-1,-1,true,2,-1,0,true,1,57,57.0
2267,98,3472,11737,8265,1750,465,-1,-1,true,2,-1,0,true,3,496,165.33333333333334
2263,135,790,9715,8925,3230,1565,-1,-1,true,2,-1,0,true,4,854,213.5
1230,107,2122,9511,7389,1008,2062,-1,-1,true,2,-1,0,true,2,256,128.0
8274,103,3282,11940,8658,980,2432,-1,-1,true,2,-1,0,true,7,401,57.285714285714285
7410,85,3967,12364,8397,1126,3008,-1,-1,true,2,-1,0,true,1,358,358.0
8696,60,2577,11451,8874,2566,1899,-1,-1,true,2,-1,0,true,3,325,108.33333333333333
3688,111,3573,11307,7734,1130,1518,-1,-1,true,2,-1,0,true,3,275,91.66666666666667
9570,51,2793,11003,8210,2027,2887,-1,-1,true,2,-1,0,true,4,479,119.75
4549,81,4284,12036,7752,1515,2585,-1,-1,true,2,-1,0,true,1,117,117.0
9555,52,2645,10316,7671,2073,964,-1,-1,true,2,-1,0,true,2,290,145.0
6457,82,2834,11188,8354,2029,1162,-1,-1,true,2,-1,0,true,4,425,106.25
3701,157,950,9313,8363,787,1544,-1,-1,true,2,-1,0,true,3,622,207.33333333333334
10161,141,2846,11760,8914,141,2077,-1,-1,true,2,-1,0,true,1,353,353.0
2565,60,4924,12235,7311,1105,2567,-1,-1,true,2,-1,0,true,1,212,212.0
9091,86,1810,10720,8910,1601,3321,-1,-1,true,2,-1,0,true,4,756,189.0
4660,76,6636,14357,7721,413,1770,-1,-1,true,2,-1,-100,true,0,0,NaN
376,157,5159,13757,8598,2407,1246,-1,-1,true,2,-1,0,true,2,266,133.0
9655,86,2368,10574,8206,555,2842,-1,-1,true,2,-1,0,true,3,643,214.33333333333334
3085,107,2950,11655,8705,1105,2965,-1,-1,true,2,-1,0,true,4,497,124.25
5923,56,3659,11496,7837,1126,2730,-1,-1,true,2,-1,0,true,2,311,155.5
5373,71,6637,13858,7221,860,2000,-1,-1,true,2,-1,-100,true,0,0,NaN
9340,44,4844,13390,8546,1030,2887,-1,-1,true,2,-1,0,true,1,216,216.0
6792,150,2089,9550,7461,540,1997,-1,-1,true,2,-1,0,true,3,641,213.66666666666666
681,46,4249,11718,7469,1219,2549,-1,-1,true,2,-1,0,true,1,226,226.0
4409,86,5160,13994,8834,1266,2508,-1,-1,true,2,-1,0,true,1,92,92.0
8186,101,1769,9593,7824,832,2134,-1,-1,true,2,-1,0,true,3,616,205.33333333333334
3527,76,6643,15427,8784,1397,1858,-1,-1,true,2,-1,-100,true,0,0,NaN
4239,117,3282,11593,8311,600,2112,-1,-1,true,2,-1,0,true,4,440,110.0
1538,88,4024,13007,8983,1287,1834,-1,-1,true,2,-1,0,true,1,66,66.0
3384,103,1929,9463,7534,780,2145,-1,-1,true,2,-1,0,true,4,809,202.25
10524,93,2013,10702,8689,1221,2595,-1,-1,true,2,-1,0,true,5,649,129.8
1407,37,3640,12565,8925,1884,2259,-1,-1,true,2,-1,0,true,1,26,26.0
11633,111,4376,12342,7966,810,2767,-1,-1,true,2,-1,0,true,1,245,245.0
2188,138,3944,12941,8997,2077,1307,-1,-1,true,2,-1,0,true,2,281,140.5
2047,94,2492,10287,7795,920,1567,-1,-1,true,2,-1,0,true,3,366,122.0
315,91,3615,12343,8728,1815,2567,-1,-1,true,2,-1,0,true,3,473,157.66666666666666
4860,54,6658,15528,8870,1043,1250,-1,-1,true,2,-1,-100,true,0,0,NaN
4399,54,2603,10935,8332,1892,74,-1,-1,true,2,-1,0,true,2,443,221.5
5918,135,1765,9365,7600,1571,3357,-1,-1,true,2,-1,0,true,5,668,133.6
1874,60,5120,13216,8096,1804,3753,-1,-1,true,2,-1,0,true,1,302,302.0
11121,101,2122,10179,8057,777,2424,-1,-1,true,2,-1,0,true,3,550,183.33333333333334
2703,101,1421,9167,7746,5228,343,-1,-1,true,2,-1,0,true,2,1022,511.0
8936,145,3146,11239,8093,535,2164,-1,-1,true,2,-1,0,true,6,890,148.33333333333334
5494,156,5684,13895,8211,1059,968,-1,-1,true,2,-1,0,true,1,10,10.0
4453,80,2791,10970,8179,695,3691,-1,-1,true,2,-1,0,true,2,589,294.5
9166,77,4408,11915,7507,2254,4284,-1,-1,true,2,-1,0,true,2,432,216.0
7290,83,1131,8916,7785,2014,1573,-1,-1,true,2,-1,0,true,4,1075,268.75
8087,115,4134,12789,8655,2030,1288,-1,-1,true,2,-1,0,true,3,195,65.0
9451,94,779,9471,8692,351,3364,-1,-1,true,2,-1,0,true,4,763,190.75
2554,104,4382,12801,8419,1221,2135,-1,-1,true,2,-1,0,true,1,103,103.0
6394,104,3435,11568,8133,757,1450,-1,-1,true,2,-1,0,true,4,335,83.75
2713,52,3139,11449,8310,793,3251,-1,-1,true,2,-1,0,true,1,264,264.0
1933,150,5558,14341,8783,1205,1133,-1,-1,true,2,-1,0,true,1,39,39.0
6922,232,3100,11200,8100,4067,3411,-1,-1,true,2,-1,0,true,1,177,177.0
9822,124,3632,11583,7951,2184,1342,-1,-1,true,2,-1,0,true,2,243,121.5
6848,122,4012,11706,7694,1512,931,-1,-1,true,2,-1,0,true,1,90,90.0
587,68,3600,11036,7436,1345,2911,-1,-1,true,2,-1,0,true,4,542,135.5
10129,84,5692,14415,8723,980,2861,-1,-1,true,2,-1,0,true,1,223,223.0
6629,158,3805,11509,7704,242,1909,-1,-1,true,2,-1,0,true,3,626,208.66666666666666
456,164,2845,10600,7755,286,2151,-1,-1,true,2,-1,0,true,3,561,187.0
8299,139,1825,10151,8326,321,1889,-1,-1,true,2,-1,0,true,4,914,228.5
961,93,3581,11992,8411,2537,1408,-1,-1,true,2,-1,0,true,3,361,120.33333333333333
10491,94,6695,14087,7392,1087,2384,-1,-1,true,2,-1,-100,true,0,0,NaN
7887,138,3203,11864,8661,609,2114,-1,-1,true,2,-1,0,true,1,398,398.0
10265,80,4962,12668,7706,1577,1966,-1,-1,true,2,-1,0,true,2,65,32.5
6207,156,3584,11321,7737,1097,2303,-1,-1,true,2,-1,0,true,3,204,68.0
2626,100,3687,11464,7777,2057,1683,-1,-1,true,2,-1,0,true,5,318,63.6
5826,96,2449,9816,7367,2732,1987,-1,-1,true,2,-1,0,true,6,506,84.33333333333333
9196,121,5771,14668,8897,1789,1397,-1,-1,true,2,-1,0,true,1,112,112.0
3329,98,6064,13525,7461,2430,2201,-1,-1,true,2,-1,0,true,1,36,36.0
3222,179,2313,10177,7864,826,1499,-1,-1,true,2,-1,0,true,4,345,86.25
8132,82,2092,9633,7541,2391,2176,-1,-1,true,2,-1,0,true,5,589,117.8
7530,130,4563,11849,7286,1185,2193,-1,-1,true,2,-1,0,true,5,230,46.0
4975,53,6705,14672,7967,2718,2002,-1,-1,true,2,-1,-100,true,0,0,NaN
5963,140,3973,12130,8157,2217,1616,-1,-1,true,2,-1,0,true,4,397,99.25
1524,120,4375,12255,7880,881,1387,-1,-1,true,2,-1,0,true,1,120,120.0
8183,53,3023,12008,8985,1182,4740,-1,-1,true,2,-1,0,true,2,657,328.5
8612,115,4405,11928,7523,2492,1590,-1,-1,true,2,-1,0,true,3,439,146.33333333333334
764,56,3880,12253,8373,1943,1360,-1,-1,true,2,-1,0,true,2,184,92.0
4653,157,2777,11280,8503,1505,857,-1,-1,true,2,-1,0,true,5,491,98.2
11478,137,3010,10633,7623,318,2174,-1,-1,true,2,-1,0,true,2,490,245.0
9247,113,2967,11449,8482,196,2665,-1,-1,true,2,-1,0,true,3,405,135.0
3759,66,1971,10760,8789,2932,823,-1,-1,true,2,-1,0,true,4,669,167.25
8979,28,6715,14706,7991,899,2021,-1,-1,true,2,-1,-100,true,0,0,NaN
3265,89,2166,9536,7370,1431,2130,-1,-1,true,2,-1,0,true,4,346,86.5
6292,20,3072,11021,7949,2722,1997,-1,-1,true,2,-1,0,true,4,255,63.75
2,122,3433,11931,8498,792,1450,-1,-1,true,2,-1,0,true,3,239,79.66666666666667
2458,140,4841,13162,8321,2289,1328,-1,-1,true,2,-1,0,true,2,248,124.0
6180,145,3684,11529,7845,2683,2150,-1,-1,true,2,-1,0,true,3,256,85.33333333333333
2163,125,2393,10568,8175,800,2214,-1,-1,true,2,-1,0,true,3,460,153.33333333333334
342,141,3342,11141,7799,1401,1334,-1,-1,true,2,-1,0,true,5,321,64.2
9363,133,6005,13275,7270,2087,1337,-1,-1,true,2,-1,0,true,1,115,115.0
1576,116,5090,13698,8608,933,2700,-1,-1,true,2,-1,0,true,2,236,118.0
654,136,5042,13333,8291,336,2018,-1,-1,true,2,-1,0,true,3,337,112.33333333333333
2909,50,2028,9653,7625,2751,1617,-1,-1,true,2,-1,0,true,3,280,93.33333333333333
8115,88,2877,11500,8623,2188,1634,-1,-1,true,2,-1,0,true,2,238,119.0
4147,165,4546,13140,8594,1946,138,-1,-1,true,2,-1,0,true,3,496,165.33333333333334
10400,179,4482,12731,8249,568,3873,-1,-1,true,2,-1,0,true,2,613,306.5
9689,123,4395,11750,7355,2572,1840,-1,-1,true,2,-1,0,true,1,139,139.0
4982,58,2293,9985,7692,2723,2914,-1,-1,true,2,-1,0,true,2,606,303.0
6148,44,5590,14563,8973,1555,2008,-1,-1,true,2,-1,0,true,1,133,133.0
10764,115,4109,12154,8045,1573,1748,-1,-1,true,2,-1,0,true,1,78,78.0
8810,91,5123,13618,8495,1362,1452,-1,-1,true,2,-1,0,true,1,46,46.0
6989,68,4334,11786,7452,1114,1991,-1,-1,true,2,-1,0,true,1,122,122.0
787,14,2471,10044,7573,1919,1310,-1,-1,true,2,-1,0,true,2,434,217.0
1753,155,2724,11651,8927,785,1382,-1,-1,true,2,-1,0,true,3,475,158.33333333333334
8338,118,1900,9575,7675,2421,1542,-1,-1,true,2,-1,0,true,4,770,192.5
119,68,2511,11078,8567,1600,2819,-1,-1,true,2,-1,0,true,3,475,158.33333333333334
3186,91,4510,13091,8581,886,2887,-1,-1,true,2,-1,0,true,1,240,240.0
6359,130,4350,12345,7995,1463,1052,-1,-1,true,2,-1,0,true,3,191,63.666666666666664
6589,104,4074,12538,8464,0,1870,-1,-1,true,2,-1,0,true,2,227,113.5
8591,20,2704,10578,7874,2696,1422,-1,-1,true,2,-1,0,true,2,471,235.5
8065,38,3833,11994,8161,1461,2024,-1,-1,true,2,-1,0,true,3,306,102.0
2306,179,1978,9344,7366,1556,940,-1,-1,true,2,-1,0,true,5,223,44.6
516,157,5362,12798,7436,1510,2938,-1,-1,true,2,-1,0,true,2,407,203.5
3240,123,2152,10829,8677,426,1787,-1,-1,true,2,-1,0,true,4,845,211.25
9792,115,5175,12479,7304,618,2272,-1,-1,true,2,-1,0,true,2,363,181.5
3740,99,3686,12313,8627,3092,1085,-1,-1,true,2,-1,0,true,1,371,371.0
10353,10,6743,14127,7384,568,1289,-1,-1,true,2,-1,-100,true,0,0,NaN
4021,118,5879,13505,7626,1950,618,-1,-1,true,2,-1,0,true,1,162,162.0
11346,127,4047,12552,8505,278,2175,-1,-1,true,2,-1,0,true,1,290,290.0
5584,12,2629,10255,7626,2105,1489,-1,-1,true,2,-1,0,true,4,344,86.0
7514,102,2773,11736,8963,2351,1198,-1,-1,true,2,-1,0,true,3,525,175.0
99,108,2867,11345,8478,1395,1672,-1,-1,true,2,-1,0,true,3,195,65.0
4651,162,4516,11925,7409,620,1301,-1,-1,true,2,-1,0,true,3,170,56.666666666666664
5857,103,3603,11852,8249,1697,1645,-1,-1,true,2,-1,0,true,2,170,85.0
7031,87,4437,13049,8612,2250,735,-1,-1,true,2,-1,0,true,1,249,249.0
8259,39,896,8231,7335,1188,3007,-1,-1,true,2,-1,0,true,2,953,476.5
2959,108,1454,10182,8728,1738,1816,-1,-1,true,2,-1,0,true,6,696,116.0
11156,83,3356,11583,8227,1783,750,-1,-1,true,2,-1,0,true,3,431,143.66666666666666
1133,91,3953,11644,7691,1651,1069,-1,-1,true,2,-1,0,true,1,110,110.0
4764,59,435,8168,7733,2833,1696,-1,-1,true,2,-1,0,true,2,557,278.5
2860,112,3619,11985,8366,2386,1948,-1,-1,true,2,-1,0,true,3,286,95.33333333333333
6687,72,4347,12155,7808,943,3461,-1,-1,true,2,-1,0,true,2,409,204.5
3197,98,3946,12940,8994,1260,2997,-1,-1,true,2,-1,0,true,2,332,166.0
7508,91,1059,8584,7525,2132,1416,-1,-1,true,2,-1,0,true,5,604,120.8
1713,117,2163,9690,7527,193,2386,-1,-1,true,2,-1,0,true,3,399,133.0
8392,108,6762,14296,7534,1328,1458,-1,-1,true,2,-1,-100,true,0,0,NaN
1155,82,2624,10780,8156,1441,2677,-1,-1,true,2,-1,0,true,7,680,97.14285714285714
11894,54,6232,14889,8657,1357,1870,-1,-1,true,2,-1,0,true,1,50,50.0
10223,57,3103,11502,8399,1229,1853,-1,-1,true,2,-1,0,true,3,299,99.66666666666667
4830,114,2399,10033,7634,269,2156,-1,-1,true,2,-1,0,true,3,626,208.66666666666666
8820,129,6049,13365,7316,302,2046,-1,-1,true,2,-1,0,true,1,140,140.0
3092,154,4745,12964,8219,585,2330,-1,-1,true,2,-1,0,true,1,230,230.0
3549,100,1777,9242,7465,1070,2187,-1,-1,true,2,-1,0,true,2,420,210.0
931,122,3092,12049,8957,2118,1340,-1,-1,true,2,-1,0,true,2,399,199.5
10761,66,3314,12168,8854,773,1723,-1,-1,true,2,-1,0,true,3,509,169.66666666666666
11539,178,3992,12906,8914,1992,102,-1,-1,true,2,-1,0,true,2,409,204.5
1278,108,4110,12742,8632,1224,2872,-1,-1,true,2,-1,0,true,3,562,187.33333333333334
11867,136,4435,12943,8508,842,782,-1,-1,true,2,-1,0,true,1,128,128.0
6969,116,1066,9015,7949,731,1980,-1,-1,true,2,-1,0,true,3,770,256.6666666666667
6467,40,2554,10108,7554,3139,3540,-1,-1,true,2,-1,0,true,3,452,150.66666666666666
4861,135,2592,10016,7424,1070,1653,-1,-1,true,2,-1,0,true,4,713,178.25
2187,149,4159,11961,7802,687,1856,-1,-1,true,2,-1,0,true,2,203,101.5
4554,109,4975,13593,8618,2386,1436,-1,-1,true,2,-1,0,true,2,177,88.5
2208,138,2630,10184,7554,1200,2245,-1,-1,true,2,-1,0,true,3,523,174.33333333333334
4965,120,4991,13055,8064,1101,2711,-1,-1,true,2,-1,0,true,1,271,271.0
1405,139,1295,9578,8283,658,2003,-1,-1,true,2,-1,0,true,3,429,143.0
1881,126,3257,11098,7841,2159,1502,-1,-1,true,2,-1,0,true,2,217,108.5
6362,45,4772,13265,8493,1865,1662,-1,-1,true,2,-1,0,true,2,174,87.0
1211,42,4789,12757,7968,1849,1686,-1,-1,true,2,-1,0,true,1,1,1.0
5990,38,2707,11592,8885,1247,2234,-1,-1,true,2,-1,0,true,3,255,85.0
8040,122,1492,9250,7758,738,1913,-1,-1,true,2,-1,0,true,6,1106,184.33333333333334
8390,88,6784,14408,7624,290,2300,-1,-1,true,2,-1,-100,true,0,0,NaN
7718,114,2457,11367,8910,2896,2161,-1,-1,true,2,-1,0,true,4,430,107.5
8459,82,6789,15096,8307,955,1904,-1,-1,true,2,-1,-100,true,0,0,NaN
8988,119,4684,13674,8990,1152,2935,-1,-1,true,2,-1,0,true,2,471,235.5
8566,94,3985,11959,7974,762,2707,-1,-1,true,2,-1,0,true,2,410,205.0
84,45,1806,9988,8182,2067,2168,-1,-1,true,2,-1,0,true,3,233,77.66666666666667
